School Code,District Code,Region,Grade 2012,Ach 2012,Grth 2012,Grade 2011,Ach 2011,Grth 2011,Grade 2010,Ach 2010,Grth 2010,FRL 2012,FRL 2011,FRL 2010,Asian 2012,Black 2012,hisp 2012,White 2012,Asian 2011,Black 2011,hisp 2011,White 2011,Asian 2010,Black 2010,hisp 2010,White 2010
1618,1110,Pikes Peak,6,6,6,6,7,6,9,7,8,48.06%,45.0%,45.0%,0.029455081,0.114874816,0.217967599,0.509572901,0.041411043,0.101226994,0.23006135,0.533742331,0.041411043,0.101226994,0.23006135,0.533742331
1619,2000,West Central,7,4,9,6,3,7,5,3,7,78.00%,70.9%,70.9%,0.006355932,0.012711864,0.423728814,0.504237288,0.006355932,0.012711864,0.436440678,0.48940678,0.006355932,0.012711864,0.436440678,0.48940678
5716,880,Metro,10,6,13,10,6,12,10,6,12,88.48%,87.4%,87.4%,0.037766831,0.270935961,0.41543514,0.23316913,0.03900156,0.262090484,0.446177847,0.187207488,0.03900156,0.262090484,0.446177847,0.187207488
1622,70,Metro,1,3,3,5,4,6,5,4,6,88.04%,83.9%,83.9%,0.0215311,0,0.822966507,0.119617225,0.031707317,0.009756098,0.8,0.124390244,0.031707317,0.009756098,0.8,0.124390244
4282,1550,North Central,6,5,6,6,5,9,7,6,9,89.57%,84.1%,84.1%,0,0.007462687,0.751243781,0.221393035,0.005076142,0.010152284,0.718274112,0.248730964,0.005076142,0.010152284,0.718274112,0.248730964
3672,3148,North Central,6,6,4,6,8,6,6,8,7,43.90%,32.4%,32.4%,0,0,0.043478261,0.956521739,0,0,0,1,0,0,0,1
1625,1010,Pikes Peak,6,5,7,5,5,5,3,6,3,54.98%,55.7%,55.7%,0.013513514,0.094594595,0.25,0.523648649,0.008156607,0.109298532,0.275693312,0.504078303,0.008156607,0.109298532,0.275693312,0.504078303
1627,1040,Pikes Peak,9,10,7,9,11,7,9,11,7,5.46%,4.8%,4.8%,0.030229157,0.015114578,0.088249634,0.821062896,0.025693731,0.014902364,0.086330935,0.827338129,0.025693731,0.014902364,0.086330935,0.827338129
5050,3140,North Central,6,5,6,7,5,9,7,6,10,66.25%,66.8%,66.8%,0.006793478,0.001358696,0.713315217,0.269021739,0.01174743,0.002936858,0.725403818,0.248164464,0.01174743,0.002936858,0.725403818,0.248164464
5726,470,North Central,6,7,4,6,7,6,6,7,6,17.76%,17.5%,17.5%,0.018145161,0.004032258,0.155241935,0.816532258,0.015779093,0.00591716,0.145956607,0.824457594,0.015779093,0.00591716,0.145956607,0.824457594
8374,3000,Northwest,10,8,9,9,9,9,10,9,10,24.88%,24.3%,24.3%,0.018867925,0,0.117924528,0.830188679,0.025,0,0.115,0.81,0.025,0,0.115,0.81
1632,1330,Metro,3,6,1,5,7,2,6,7,5,33.15%,31.7%,31.7%,0.022321429,0.013392857,0.120535714,0.794642857,0.03030303,0.008658009,0.095238095,0.831168831,0.03030303,0.008658009,0.095238095,0.831168831
7780,1420,Metro,9,12,7,9,10,7,9,11,7,7.17%,7.1%,7.1%,0.011400651,0.003257329,0.070032573,0.884364821,0.006269592,0.004702194,0.072100313,0.877742947,0.006269592,0.004702194,0.072100313,0.877742947
3690,1360,West Central,6,6,6,8,6,6,6,6,6,36.60%,33.2%,33.2%,0.003205128,0.006410256,0.259615385,0.721153846,0,0.004149378,0.157676349,0.831950207,0,0.004149378,0.157676349,0.831950207
2322,1420,Metro,9,7,9,9,7,9,7,6,9,40.61%,39.0%,39.0%,0.021212121,0.015151515,0.145454545,0.781818182,0.027607362,0.012269939,0.141104294,0.757668712,0.027607362,0.012269939,0.141104294,0.757668712
5742,910,Northwest,6,6,7,6,6,8,11,6,12,43.13%,66.8%,66.8%,0.020283976,0.014198783,0.45841785,0.482758621,0.030150754,0.010050251,0.648241206,0.301507538,0.030150754,0.010050251,0.648241206,0.301507538
5744,130,Metro,6,6,6,6,6,7,5,6,5,52.59%,55.7%,55.7%,0.017167382,0.111587983,0.30472103,0.519313305,0.028865979,0.115463918,0.356701031,0.430927835,0.028865979,0.115463918,0.356701031,0.430927835
5745,900,Metro,9,9,9,9,9,9,8,8,8,8.67%,8.5%,8.5%,0,0.005309735,0.14159292,0.819469027,0.006968641,0.010452962,0.141114983,0.81010453,0.006968641,0.010452962,0.141114983,0.81010453
7794,2670,Southeast,6,6,6,7,6,7,6,6,6,73.68%,74.0%,74.0%,0,0,0.497206704,0.48603352,0,0,0.511627907,0.470930233,0,0,0.511627907,0.470930233
7795,20,Metro,9,9,7,9,9,9,11,9,10,5.08%,6.7%,6.7%,0.056923077,0.018461538,0.135384615,0.761538462,0.025435074,0.004016064,0.123159304,0.828647925,0.025435074,0.004016064,0.123159304,0.828647925
1652,120,Metro,6,6,6,6,6,6,4,6,3,71.72%,69.9%,69.9%,0.004524887,0.040723982,0.416289593,0.502262443,0,0.043668122,0.401746725,0.528384279,0,0.043668122,0.401746725,0.528384279
5750,2710,Northwest,6,6,6,9,7,9,10,8,9,31.11%,29.9%,29.9%,0,0.002680965,0.166219839,0.81233244,0.002808989,0.002808989,0.151685393,0.837078652,0.002808989,0.002808989,0.151685393,0.837078652
3704,880,Metro,7,6,10,6,4,8,5,4,7,94.00%,92.2%,92.2%,0.055987558,0.018662519,0.825816485,0.085536547,0.057233704,0.027027027,0.815580286,0.087440382,0.057233704,0.027027027,0.815580286,0.087440382
3710,910,Northwest,7,6,6,6,6,9,9,6,10,70.87%,64.6%,64.6%,0.002444988,0,0.711491443,0.276283619,0.002754821,0,0.710743802,0.278236915,0.002754821,0,0.710743802,0.278236915
7810,70,Metro,8,5,9,2,5,3,5,5,5,74.39%,68.4%,68.4%,0.065395095,0.010899183,0.572207084,0.329700272,0.069252078,0.013850416,0.51800554,0.376731302,0.069252078,0.013850416,0.51800554,0.376731302
5170,1560,North Central,5,6,5,6,6,6,6,6,6,56.50%,49.4%,49.4%,0.004484305,0.01793722,0.246636771,0.68161435,0.004016064,0.016064257,0.248995984,0.698795181,0.004016064,0.016064257,0.248995984,0.698795181
7814,3120,North Central,4,6,5,4,6,3,6,6,6,72.85%,67.4%,67.4%,0.006622517,0.013245033,0.538631347,0.428256071,0.004376368,0.002188184,0.514223195,0.463894967,0.004376368,0.002188184,0.514223195,0.463894967
8208,2770,Northwest,9,9,9,9,9,9,8,9,6,10.69%,14.4%,14.4%,0.007633588,0.001908397,0.106870229,0.856870229,0.015968064,0.003992016,0.107784431,0.850299401,0.015968064,0.003992016,0.107784431,0.850299401
3724,2690,Pikes Peak,3,6,2,3,7,1,6,9,5,65.81%,57.6%,57.6%,0.018237082,0.015197568,0.638297872,0.294832827,0.02484472,0.01552795,0.596273292,0.341614907,0.02484472,0.01552795,0.596273292,0.341614907
9154,1420,Metro,5,4,6,6,5,6,6,5,6,76.41%,71.2%,71.2%,0.01025641,0.020512821,0.435897436,0.482051282,0.003937008,0.011811024,0.397637795,0.547244094,0.003937008,0.011811024,0.397637795,0.547244094
3726,1420,Metro,7,9,9,9,9,9,9,9,9,27.10%,24.5%,24.5%,0.016427105,0.002053388,0.1724846,0.761806982,0.018711019,0.006237006,0.172557173,0.756756757,0.018711019,0.006237006,0.172557173,0.756756757
5354,1420,Metro,6,4,7,7,5,9,6,5,7,93.42%,88.2%,88.2%,0.007736944,0.040618956,0.791102515,0.121856867,0.001937984,0.034883721,0.804263566,0.135658915,0.001937984,0.034883721,0.804263566,0.135658915
1304,2690,Pikes Peak,3,6,2,6,7,5,7,8,6,72.92%,74.4%,74.4%,0,0.021604938,0.679012346,0.283950617,0,0.018518519,0.657407407,0.308641975,0,0.018518519,0.657407407,0.308641975
5779,1110,Pikes Peak,9,7,9,9,8,9,7,8,6,13.94%,14.7%,14.7%,0.02306425,0.026359143,0.136738056,0.73970346,0.028571429,0.033613445,0.127731092,0.756302521,0.028571429,0.033613445,0.127731092,0.756302521
1686,2000,West Central,6,5,8,8,6,11,7,3,10,80.62%,81.5%,81.5%,0.002,0,0.34,0.62,0.002262443,0.004524887,0.29638009,0.658371041,0.002262443,0.004524887,0.29638009,0.658371041
7832,2000,West Central,6,6,5,6,6,6,6,6,6,39.97%,40.5%,40.5%,0.008196721,0.004918033,0.149180328,0.798360656,0.009090909,0.009090909,0.147272727,0.792727273,0.009090909,0.009090909,0.147272727,0.792727273
3012,1520,Southwest,2,6,2,5,6,5,3,6,3,48.34%,45.3%,45.3%,0.009463722,0.009463722,0.19873817,0.675078864,0.019169329,0.015974441,0.220447284,0.626198083,0.019169329,0.015974441,0.220447284,0.626198083
7834,1550,North Central,9,8,9,9,9,8,9,9,9,23.56%,21.9%,21.9%,0.024128686,0.053619303,0.115281501,0.774798928,0.029490617,0.048257373,0.101876676,0.782841823,0.029490617,0.048257373,0.101876676,0.782841823
8376,3000,Northwest,6,6,7,7,6,7,7,6,8,61.87%,60.8%,60.8%,0.005970149,0.017910448,0.540298507,0.402985075,0.008849558,0.017699115,0.530973451,0.415929204,0.008849558,0.017699115,0.530973451,0.415929204
4148,3090,North Central,7,7,6,6,6,6,6,6,6,71.82%,69.4%,69.4%,0.004255319,0.008510638,0.472340426,0.493617021,0.003412969,0.010238908,0.460750853,0.491467577,0.003412969,0.010238908,0.460750853,0.491467577
7626,110,Southwest,6,6,9,6,5,6,6,6,6,65.38%,65.0%,65.0%,0,0.005649718,0.350282486,0.615819209,0.005780347,0,0.323699422,0.670520231,0.005780347,0,0.323699422,0.670520231
6194,1560,North Central,6,9,7,6,7,6,6,7,6,25.00%,18.2%,18.2%,0.018817204,0.002688172,0.075268817,0.887096774,0.025252525,0.007575758,0.078282828,0.871212121,0.025252525,0.007575758,0.078282828,0.871212121
5802,1860,Northeast,6,7,6,9,9,9,6,9,5,32.26%,38.2%,38.2%,0,0.025806452,0.077419355,0.877419355,0,0.031847134,0.101910828,0.853503185,0,0.031847134,0.101910828,0.853503185
1148,470,North Central,8,7,7,6,7,6,5,7,3,40.82%,41.7%,41.7%,0.038202247,0.006741573,0.260674157,0.665168539,0.027542373,0.006355932,0.283898305,0.658898305,0.027542373,0.006355932,0.283898305,0.658898305
8786,2830,West Central,8,9,7,8,10,7,8,9,6,24.49%,25.4%,25.4%,0.017467249,0,0.174672489,0.799126638,0.018823529,0.002352941,0.157647059,0.811764706,0.018823529,0.002352941,0.157647059,0.811764706
1720,180,Metro,9,5,10,9,5,11,8,5,13,68.86%,70.4%,70.4%,0.012847966,0.130620985,0.605995717,0.199143469,0.014851485,0.138613861,0.603960396,0.193069307,0.014851485,0.138613861,0.603960396,0.193069307
7865,180,Metro,9,6,10,12,6,12,12,7,13,44.78%,44.9%,44.9%,0.078220859,0.245398773,0.338957055,0.271472393,0.099547511,0.224736048,0.310708899,0.304675716,0.099547511,0.224736048,0.310708899,0.304675716
1725,480,Metro,9,10,6,8,11,6,6,10,5,6.41%,7.1%,7.1%,0.034188034,0.004273504,0.070512821,0.824786325,0.034408602,0.004301075,0.075268817,0.827956989,0.034408602,0.004301075,0.075268817,0.827956989
7870,1420,Metro,11,10,10,9,10,9,9,9,9,14.31%,13.6%,13.6%,0.022968198,0.008833922,0.114840989,0.80565371,0.028933092,0.007233273,0.128390597,0.786618445,0.028933092,0.007233273,0.128390597,0.786618445
3778,880,Metro,6,1,7,6,2,9,5,2,6,96.68%,96.5%,96.5%,0.004255319,0.144680851,0.782978723,0.038297872,0.004494382,0.130337079,0.797752809,0.042696629,0.004494382,0.130337079,0.797752809,0.042696629
5828,2000,West Central,6,6,6,6,6,6,6,6,6,1.62%,1.2%,1.2%,0.018918919,0.002702703,0.032432432,0.937837838,0.027607362,0.006134969,0.015337423,0.941717791,0.027607362,0.006134969,0.015337423,0.941717791
9164,1460,Northeast,7,6,6,6,7,6,6,7,4,66.00%,63.0%,63.0%,0,0.031746032,0.19047619,0.777777778,0,0.058823529,0.117647059,0.823529412,0,0.058823529,0.117647059,0.823529412
5834,70,Metro,9,4,12,7,3,12,1,2,1,85.57%,78.2%,78.2%,0.055696203,0.037974684,0.620253165,0.281012658,0.081018519,0.032407407,0.636574074,0.236111111,0.081018519,0.032407407,0.636574074,0.236111111
3787,1550,North Central,11,8,9,12,7,12,12,7,12,57.64%,53.6%,53.6%,0.003144654,0.003144654,0.710691824,0.264150943,0.003134796,0.003134796,0.711598746,0.26645768,0.003134796,0.003134796,0.711598746,0.26645768
5836,2035,Southwest,5,5,5,5,5,6,6,5,8,69.29%,75.1%,75.1%,0.007614213,0.002538071,0.157360406,0.510152284,0.012437811,0.002487562,0.141791045,0.507462687,0.012437811,0.002487562,0.141791045,0.507462687
5838,480,Metro,12,12,12,9,12,7,10,12,9,4.04%,3.2%,3.2%,0.051212938,0,0.029649596,0.865229111,0.05026455,0,0.031746032,0.862433862,0.05026455,0,0.031746032,0.862433862
3791,1550,North Central,5,6,5,6,6,6,6,7,6,34.95%,31.0%,31.0%,0.019417476,0,0.097087379,0.825242718,0.015503876,0,0.069767442,0.868217054,0.015503876,0,0.069767442,0.868217054
3792,70,Metro,4,1,6,6,3,9,3,3,5,85.43%,85.6%,85.6%,0.049382716,0.037037037,0.644444444,0.244444444,0.063131313,0.042929293,0.585858586,0.292929293,0.063131313,0.042929293,0.585858586,0.292929293
5752,3120,North Central,4,5,3,5,6,6,6,6,6,64.13%,61.7%,61.7%,0.009950249,0.00331675,0.532338308,0.44278607,0.006379585,0.006379585,0.472089314,0.489633174,0.006379585,0.006379585,0.472089314,0.489633174
5843,900,Metro,12,9,12,9,9,9,7,8,6,3.47%,4.0%,4.0%,0.04238921,0.02504817,0.065510597,0.826589595,0.054644809,0.018214936,0.069216758,0.823315118,0.054644809,0.018214936,0.069216758,0.823315118
1752,20,Metro,1,4,1,1,5,1,1,5,3,22.92%,19.1%,19.1%,0.015160582,0.046678636,0.117893477,0.797925394,0.016090584,0.03178387,0.153357171,0.781485896,0.016090584,0.03178387,0.153357171,0.781485896
5412,3120,North Central,3,3,5,5,4,6,5,5,6,92.45%,92.7%,92.7%,0.003976143,0.007952286,0.88667992,0.091451292,0.002028398,0.004056795,0.890466531,0.099391481,0.002028398,0.004056795,0.890466531,0.099391481
3802,1140,Pikes Peak,7,7,7,5,6,5,6,6,6,60.71%,61.1%,61.1%,0.00295421,0.005908419,0.109305761,0.850812408,0.003911343,0.007822686,0.116036506,0.85136897,0.003911343,0.007822686,0.116036506,0.85136897
6196,2190,West Central,6,8,3,6,9,4,8,9,7,58.38%,61.2%,61.2%,0.005154639,0,0.06185567,0.922680412,0.006134969,0,0.055214724,0.895705521,0.006134969,0,0.055214724,0.895705521
9674,1560,North Central,6,5,7,6,5,6,7,5,9,69.38%,61.8%,61.8%,0.016746411,0.009569378,0.387559809,0.550239234,0.018181818,0.002272727,0.397727273,0.545454545,0.018181818,0.002272727,0.397727273,0.545454545
7914,940,Pikes Peak,6,7,3,9,9,9,7,9,6,60.31%,63.5%,63.5%,0,0,0.164556962,0.791139241,0,0,0.103225806,0.832258065,0,0,0.103225806,0.832258065
1774,880,Metro,5,3,6,6,3,7,5,3,7,98.22%,98.4%,98.4%,0.007142857,0.05952381,0.811904762,0.076190476,0.008042895,0.053619303,0.855227882,0.045576408,0.008042895,0.053619303,0.855227882,0.045576408
7925,920,Metro,6,7,5,8,9,6,7,7,6,17.04%,15.0%,15.0%,0.002242152,0.011210762,0.100896861,0.865470852,0.004535147,0.004535147,0.090702948,0.879818594,0.004535147,0.004535147,0.090702948,0.879818594
5878,1010,Pikes Peak,6,6,6,6,6,6,9,6,9,80.38%,75.3%,75.3%,0.012658228,0.03164557,0.373417722,0.518987342,0.017241379,0.011494253,0.408045977,0.477011494,0.017241379,0.011494253,0.408045977,0.477011494
1785,880,Metro,3,1,5,4,1,6,6,1,6,96.06%,97.3%,97.3%,0.003164557,0.193037975,0.693037975,0.056962025,0.002902758,0.197387518,0.692307692,0.047895501,0.002902758,0.197387518,0.692307692,0.047895501
7932,180,Metro,3,3,6,3,3,5,5,1,6,83.77%,89.2%,89.2%,0.013179572,0.199341021,0.678747941,0.062602965,0.022321429,0.178571429,0.720238095,0.052083333,0.022321429,0.178571429,0.720238095,0.052083333
5418,20,Metro,5,4,5,6,5,6,6,5,6,75.00%,67.0%,67.0%,0.037878788,0.022727273,0.48989899,0.419191919,0.014051522,0.011709602,0.477751756,0.475409836,0.014051522,0.011709602,0.477751756,0.475409836
1790,1420,Metro,9,7,7,9,7,6,9,8,8,33.93%,30.2%,30.2%,0.060714286,0.007142857,0.203571429,0.675,0.04467354,0.017182131,0.213058419,0.690721649,0.04467354,0.017182131,0.213058419,0.690721649
7467,2000,West Central,5,3,6,5,3,7,3,3,6,82.32%,78.6%,78.6%,0.005617978,0.009363296,0.397003745,0.535580524,0.006980803,0.012216405,0.431064572,0.492146597,0.006980803,0.012216405,0.431064572,0.492146597
878,470,North Central,10,10,9,11,12,9,7,11,6,8.78%,8.2%,8.2%,0.084586466,0.009398496,0.073308271,0.802631579,0.096114519,0.010224949,0.073619632,0.803680982,0.096114519,0.010224949,0.073619632,0.803680982
1798,1010,Pikes Peak,9,6,9,7,6,7,8,6,9,74.83%,69.8%,69.8%,0.003174603,0.06984127,0.295238095,0.520634921,0.010600707,0.067137809,0.293286219,0.494699647,0.010600707,0.067137809,0.293286219,0.494699647
4738,510,Northeast,7,10,6,9,11,6,9,11,8,54.69%,54.5%,54.5%,0.015625,0,0.109375,0.875,0,0,0.145454545,0.854545455,0,0,0.145454545,0.854545455
7950,1140,Pikes Peak,6,6,7,6,6,5,8,5,10,72.65%,73.8%,73.8%,0,0,0.183856502,0.775784753,0,0.004950495,0.198019802,0.782178218,0,0.004950495,0.198019802,0.782178218
6354,2700,Pikes Peak,6,9,6,7,7,6,5,8,3,49.24%,47.5%,47.5%,0.002816901,0.011267606,0.391549296,0.577464789,0.002949853,0.014749263,0.377581121,0.589970501,0.002949853,0.014749263,0.377581121,0.589970501
7952,70,Metro,7,4,10,5,3,6,3,3,6,93.24%,89.2%,89.2%,0.064676617,0.002487562,0.798507463,0.114427861,0.062953995,0.002421308,0.820823245,0.10653753,0.062953995,0.002421308,0.820823245,0.10653753
7128,1420,Metro,9,9,7,10,10,9,9,9,9,17.45%,15.7%,15.7%,0.028037383,0.004672897,0.157320872,0.763239875,0.031347962,0.004702194,0.142633229,0.763322884,0.031347962,0.004702194,0.142633229,0.763322884
1812,290,Southeast,4,9,1,6,8,5,6,10,5,83.53%,81.3%,81.3%,0,0.024096386,0.329317269,0.638554217,0.01171875,0.015625,0.47265625,0.49609375,0.01171875,0.015625,0.47265625,0.49609375
7958,3100,North Central,6,9,6,6,9,6,8,10,6,25.52%,28.6%,28.6%,0.010928962,0.005464481,0.109289617,0.841530055,0.013297872,0,0.130319149,0.824468085,0.013297872,0,0.130319149,0.824468085
1816,880,Metro,6,3,6,2,2,5,5,3,6,93.89%,95.5%,95.5%,0.003246753,0.012987013,0.918831169,0.048701299,0.003164557,0.009493671,0.92721519,0.044303797,0.003164557,0.009493671,0.92721519,0.044303797
7962,1420,Metro,6,5,8,6,6,7,6,5,7,79.66%,78.3%,78.3%,0.00625,0.034375,0.46875,0.4375,0.005780347,0.034682081,0.459537572,0.450867052,0.005780347,0.034682081,0.459537572,0.450867052
5916,2690,Pikes Peak,2,6,2,5,6,3,6,6,4,89.39%,91.5%,91.5%,0,0.026954178,0.746630728,0.191374663,0,0.021978022,0.695054945,0.247252747,0,0.021978022,0.695054945,0.247252747
7972,880,Metro,13,12,11,12,12,12,12,12,10,8.24%,7.9%,7.9%,0.025490196,0.011764706,0.076470588,0.833333333,0.031307551,0.005524862,0.082872928,0.828729282,0.031307551,0.005524862,0.082872928,0.828729282
3882,480,Metro,9,11,6,7,10,6,6,11,3,7.95%,10.0%,10.0%,0.050632911,0.010126582,0.078481013,0.8,0.05370844,0.012787724,0.081841432,0.797953964,0.05370844,0.012787724,0.081841432,0.797953964
5934,130,Metro,6,6,6,7,6,9,6,6,6,40.42%,43.1%,43.1%,0.037900875,0.138483965,0.217201166,0.548104956,0.039073806,0.157742402,0.199710564,0.560057887,0.039073806,0.157742402,0.199710564,0.560057887
1842,480,Metro,5,4,6,9,5,9,2,3,5,73.37%,74.7%,74.7%,0.041394336,0.017429194,0.690631808,0.222222222,0.033018868,0.014150943,0.752358491,0.176886792,0.033018868,0.014150943,0.752358491,0.176886792
1844,470,North Central,7,4,9,10,5,12,6,5,9,92.66%,87.0%,87.0%,0.005571031,0.005571031,0.874651811,0.111420613,0.002770083,0.013850416,0.87534626,0.105263158,0.002770083,0.013850416,0.87534626,0.105263158
1846,880,Metro,3,2,5,6,3,7,6,4,9,92.94%,93.0%,93.0%,0,0.440972222,0.444444444,0.072916667,0.010273973,0.386986301,0.5,0.071917808,0.010273973,0.386986301,0.5,0.071917808
5944,1420,Metro,10,10,9,12,11,11,9,10,9,15.04%,13.2%,13.2%,0.0384,0.0016,0.0832,0.8464,0.027444254,0.001715266,0.073756432,0.857632933,0.027444254,0.001715266,0.073756432,0.857632933
948,1750,Southeast,5,6,3,5,6,3,5,6,5,16.14%,22.0%,22.0%,0.007334963,0.046454768,0.239608802,0.640586797,0.004683841,0.016393443,0.215456674,0.718969555,0.004683841,0.016393443,0.215456674,0.718969555
3900,40,Metro,6,6,5,2,6,3,5,6,5,49.76%,46.4%,46.4%,0.020676692,0.015037594,0.413533835,0.520676692,0.021052632,0.024561404,0.414035088,0.507017544,0.021052632,0.024561404,0.414035088,0.507017544
1861,1420,Metro,9,9,9,12,9,10,12,8,10,39.10%,36.9%,36.9%,0.030588235,0.018823529,0.195294118,0.717647059,0.016166282,0.013856813,0.161662818,0.759815242,0.016166282,0.013856813,0.161662818,0.759815242
8006,880,Metro,3,1,5,1,1,1,6,2,9,98.49%,98.0%,98.0%,0,0.404878049,0.541463415,0.026829268,0,0.424311927,0.504587156,0.029816514,0,0.424311927,0.504587156,0.029816514
8010,1110,Pikes Peak,9,7,8,6,8,6,6,8,6,19.67%,19.4%,19.4%,0.058404558,0.084045584,0.179487179,0.602564103,0.060650888,0.088757396,0.177514793,0.612426036,0.060650888,0.088757396,0.177514793,0.612426036
1869,1420,Metro,6,7,6,7,8,5,9,6,6,0.00%,0.0%,0.0%,0.010600707,0.007067138,0.116607774,0.784452297,0.018315018,0.007326007,0.117216117,0.787545788,0.018315018,0.007326007,0.117216117,0.787545788
7700,3120,North Central,6,6,6,7,6,8,9,6,9,72.51%,72.1%,72.1%,0.007911392,0.009493671,0.637658228,0.330696203,0.006688963,0.010033445,0.627090301,0.344481605,0.006688963,0.010033445,0.627090301,0.344481605
3920,1010,Pikes Peak,3,6,1,2,6,1,5,6,5,63.61%,67.0%,67.0%,0.03163017,0.075425791,0.304136253,0.518248175,0.02905569,0.070217918,0.276029056,0.554479419,0.02905569,0.070217918,0.276029056,0.554479419
1873,900,Metro,12,12,12,12,12,11,12,12,12,3.62%,3.1%,3.1%,0.063405797,0.003623188,0.041666667,0.873188406,0.035242291,0.002202643,0.028634361,0.90969163,0.035242291,0.002202643,0.028634361,0.90969163
1875,3120,North Central,12,11,13,10,12,9,12,12,11,17.07%,15.7%,15.7%,0.008023341,0.011670314,0.15681984,0.805981036,0.011058452,0.015007899,0.145339652,0.814375987,0.011058452,0.015007899,0.145339652,0.814375987
1876,1420,Metro,9,10,9,9,11,9,11,10,10,17.35%,17.2%,17.2%,0.02972028,0.005244755,0.111888112,0.81993007,0.03374778,0.007104796,0.122557726,0.785079929,0.03374778,0.007104796,0.122557726,0.785079929
8846,2000,West Central,7,6,7,6,6,6,7,6,6,41.03%,36.4%,36.4%,0.006557377,0.013114754,0.208196721,0.737704918,0.003205128,0.019230769,0.195512821,0.748397436,0.003205128,0.019230769,0.195512821,0.748397436
3926,130,Metro,9,10,9,12,11,9,11,10,9,9.83%,11.0%,11.0%,0.167582418,0.035714286,0.107142857,0.648351648,0.158333333,0.036111111,0.136111111,0.625,0.158333333,0.036111111,0.136111111,0.625
3928,900,Metro,10,12,9,10,12,9,10,12,8,4.12%,4.1%,4.1%,0.053435115,0.013740458,0.091603053,0.803053435,0.050075873,0.012139605,0.084977238,0.817905918,0.050075873,0.012139605,0.084977238,0.817905918
1883,480,Metro,8,9,9,6,8,6,9,9,9,24.12%,20.8%,20.8%,0.098461538,0.006153846,0.190769231,0.609230769,0.095238095,0,0.177777778,0.641269841,0.095238095,0,0.177777778,0.641269841
5982,30,Metro,5,3,6,4,5,6,4,5,5,88.34%,92.2%,92.2%,0,0.018867925,0.833619211,0.126929674,0,0.014583333,0.81875,0.15,0,0.014583333,0.81875,0.15
8032,40,Metro,6,6,6,7,6,6,5,6,5,33.06%,32.8%,32.8%,0.038397329,0.006677796,0.462437396,0.457429048,0.040453074,0.006472492,0.491909385,0.432038835,0.040453074,0.006472492,0.491909385,0.432038835
1889,50,Northeast,2,5,1,3,6,1,6,7,6,0.93%,0.0%,0.0%,0,0,0.12962963,0.805555556,0,0,0.153153153,0.792792793,0,0,0.153153153,0.792792793
8034,980,Pikes Peak,9,10,9,8,9,6,8,9,8,56.18%,60.4%,60.4%,0.038720539,0.156565657,0.427609428,0.338383838,0.039215686,0.16503268,0.406862745,0.297385621,0.039215686,0.16503268,0.406862745,0.297385621
3940,480,Metro,12,13,11,12,13,12,12,13,12,10.38%,9.0%,9.0%,0.121405751,0.006389776,0.124600639,0.690095847,0.116719243,0.006309148,0.116719243,0.697160883,0.116719243,0.006309148,0.116719243,0.697160883
8038,1180,Northwest,5,7,3,6,7,3,4,7,3,38.24%,40.5%,40.5%,0.007132668,0,0.459343795,0.510699001,0.008,0,0.4416,0.5312,0.008,0,0.4416,0.5312
5992,1560,North Central,3,5,3,4,6,4,5,6,6,59.39%,50.8%,50.8%,0,0.012121212,0.342424242,0.627272727,0.003278689,0.016393443,0.298360656,0.662295082,0.003278689,0.016393443,0.298360656,0.662295082
6460,980,Pikes Peak,6,6,7,7,6,6,9,6,10,78.41%,76.0%,76.0%,0.018292683,0.097560976,0.487804878,0.353658537,0.014044944,0.084269663,0.485955056,0.342696629,0.014044944,0.084269663,0.485955056,0.342696629
5994,1420,Metro,9,8,9,10,9,10,10,9,9,10.41%,10.5%,10.5%,0.036821705,0.003875969,0.089147287,0.841085271,0.033203125,0,0.0546875,0.892578125,0.033203125,0,0.0546875,0.892578125
1899,900,Metro,12,9,12,12,9,12,12,10,12,2.43%,2.2%,2.2%,0.050151976,0.004559271,0.095744681,0.802431611,0.061469265,0.011994003,0.110944528,0.788605697,0.061469265,0.011994003,0.110944528,0.788605697
3950,140,Metro,7,9,6,8,9,8,7,9,6,20.65%,21.7%,21.7%,0.036649215,0.005235602,0.143979058,0.767015707,0.058536585,0.007317073,0.153658537,0.734146341,0.058536585,0.007317073,0.153658537,0.734146341
6000,480,Metro,10,11,9,12,12,9,11,11,11,12.28%,10.1%,10.1%,0.10952381,0.008333333,0.09047619,0.721428571,0.093434343,0.002525253,0.090909091,0.761363636,0.093434343,0.002525253,0.090909091,0.761363636
5096,1080,Pikes Peak,9,10,8,9,11,9,12,12,10,13.01%,11.1%,11.1%,0.059907834,0.004608295,0.099078341,0.771889401,0.06768559,0.002183406,0.109170306,0.76419214,0.06768559,0.002183406,0.109170306,0.76419214
6002,880,Metro,8,6,9,9,6,10,6,5,9,59.70%,62.1%,62.1%,0.014373717,0.299794661,0.256673511,0.361396304,0.016877637,0.308016878,0.259493671,0.352320675,0.016877637,0.308016878,0.259493671,0.352320675
1908,880,Metro,13,12,12,13,12,12,13,12,13,8.52%,10.0%,10.0%,0.021978022,0.021978022,0.137362637,0.793956044,0.029598309,0.029598309,0.11627907,0.797040169,0.029598309,0.029598309,0.11627907,0.797040169
